,Path Length,Acceleration Usage,Steering Usage,Average Speed,Avg Computational Time,Robot Number,File Name,Method,Initial Distance,Solver Failure,Collision Number,Noise Scaling
0,9.39965277874852,1.91548507653869,0.0856700197701072,1.89258862704558,0.0239365674555301,5,circular_seed_2.json,DWA,14.142135623731,0,0,0.0
1,36.6989228646574,1.46718843493974,0.142814177846323,1.57635845642898,0.0717987988277929,5,circular_seed_2.json,MPC,14.142135623731,0,0,0.0
2,2.11226130397488,0.175062466562774,0.0412584562736551,1.91749874674907,0.0039245291591091,5,circular_seed_2.json,C3BF,14.142135623731,5,0,0.0
3,3.51426365150947,1.08746765758491,0.0736953203308162,1.65355538297718,0.0034681417784848,5,circular_seed_2.json,CBF,14.142135623731,0,0,0.0
4,75.0313822025142,0.264803096081105,0.121141311857288,1.74681684289679,0.0131514448638356,5,circular_seed_2.json,LBP,14.142135623731,0,0,0.0
5,39.3997863012277,1.84593329845098,0.150817327596739,1.87315518199692,0.0289108685567869,6,circular_seed_11.json,DWA,10.0,0,0,0.0
6,24.6998180959354,1.60759843151653,0.275595803261567,1.15759225485448,0.0900859750445236,6,circular_seed_11.json,MPC,10.0,0,0,0.0
7,15.2275979089278,0.222929029576584,0.0110375280919964,1.24655678059774,0.0041038944881261,6,circular_seed_11.json,C3BF,10.0,15,1,0.0
8,13.8773596759014,2.64443176629576,0.101739619789344,1.4842849272925,0.0032042325499223,6,circular_seed_11.json,CBF,10.0,0,0,0.0
9,34.8537950981972,0.454298585228903,0.139747303469304,1.60545402162177,0.0175845007367894,6,circular_seed_11.json,LBP,10.0,0,0,0.0
10,6.07013808024524,1.89941336959796,0.0973737877327533,1.84958080810313,0.0264994794862312,5,circular_seed_1.json,DWA,14.142135623731,0,0,0.0
11,2.72831197174705,1.40749680004779,0.157069315505418,1.85003362618381,0.095659792153544,5,circular_seed_1.json,MPC,14.142135623731,0,0,0.0
12,2.77660142380809,0.251599021306235,0.0356636407346593,1.88660173921094,0.0050050517149558,5,circular_seed_1.json,C3BF,14.142135623731,5,0,0.0
13,-12.1545652841092,0.190224186048889,0.0127102280437569,1.09974337838739,0.0034966744701273,5,circular_seed_1.json,CBF,14.142135623731,0,1,0.0
14,110.318331402024,0.214123053110263,0.125018243771706,1.37246042994495,0.0121899802618351,5,circular_seed_1.json,LBP,14.142135623731,0,0,0.0
15,38.3036869739217,1.79324453889618,0.146835702435978,1.81789941460036,0.0283844094527395,5,circular_seed_6.json,DWA,10.0,0,0,0.0
16,29.4290275773149,1.48886173541093,0.196600528036889,1.80314707025356,0.0817141032825082,5,circular_seed_6.json,MPC,10.0,0,0,0.0
17,4.19912435968132,0.304554365195581,0.0632858707058001,1.8689365865181,0.0043647516341436,5,circular_seed_6.json,C3BF,10.0,0,0,0.0
18,4.6519654242563,1.35846508498706,0.103446039248855,1.68480787193594,0.0038536843799409,5,circular_seed_6.json,CBF,10.0,0,0,0.0
19,57.2604394526838,0.292440806535957,0.132661043865578,1.77016104792219,0.0160011776856013,5,circular_seed_6.json,LBP,10.0,0,0,0.0
20,115.555297762791,1.61783908450575,0.248434455033984,1.64416447374781,0.0341128386607786,7,circular_seed_21.json,DWA,8.0,0,0,0.0
21,24.9238812394711,1.23530960246981,0.270554464663115,1.3687759913379,0.0698314245306549,7,circular_seed_21.json,MPC,8.0,0,0,0.0
22,9.81884406191164,0.514580128986968,0.0731049978310182,1.77491176259377,0.003715388873625,7,circular_seed_21.json,C3BF,8.0,0,0,0.0
23,20.0826106266264,2.07212170722508,0.183756678599949,1.30404563720311,0.0029915872547361,7,circular_seed_21.json,CBF,8.0,0,0,0.0
24,65.8920280721851,0.294582539760743,0.16839466820894,1.28163938547727,0.028480241465014,7,circular_seed_21.json,LBP,8.0,0,0,0.0
25,9.77970659516125,1.86883313317945,0.139247619419807,1.78951404456704,0.030734262111024,5,circular_seed_5.json,DWA,10.0,0,0,0.0
26,3.98631310800902,1.50347760732161,0.192243494121781,1.78446184715299,0.0696337527916079,5,circular_seed_5.json,MPC,10.0,0,0,0.0
27,4.68068985580685,0.361998248670494,0.0535953923777176,1.84360913095483,0.0037296931475203,5,circular_seed_5.json,C3BF,10.0,0,0,0.0
28,11.7524869516252,1.95341803732685,0.125388172519928,1.51031242618571,0.0030005150463753,5,circular_seed_5.json,CBF,10.0,0,0,0.0
29,73.6679049657941,0.372426141060818,0.149297206329962,1.73129146763966,0.018403076764309,5,circular_seed_5.json,LBP,10.0,0,0,0.0
30,40.9741532118919,1.84554581154022,0.139456355883314,1.85473020610308,0.0310446515023333,6,circular_seed_13.json,DWA,10.0,0,0,0.0
31,26.511020850799,1.42219034272995,0.183330958019755,1.82115497230845,0.0668233796424672,6,circular_seed_13.json,MPC,10.0,0,0,0.0
32,1.43694084491301,0.27620171632782,0.0211055206990358,1.87570920952268,0.0038267724035065,6,circular_seed_13.json,C3BF,10.0,0,0,0.0
33,1.77656889008117,0.818920862750213,0.0356804651260959,1.82804344769882,0.0034485408383556,6,circular_seed_13.json,CBF,10.0,0,0,0.0
34,75.4577652702859,0.451788056405342,0.120841818592306,1.49095623367089,0.021295276565479,6,circular_seed_13.json,LBP,10.0,0,0,0.0
35,20.3437623058896,1.77254538570629,0.199696795370043,1.74085234088446,0.035267508273222,7,circular_seed_16.json,DWA,10.0,0,0,0.0
36,33.3914394121502,1.5034189241563,0.273963021127845,1.7699783659198,0.0800990274678105,7,circular_seed_16.json,MPC,10.0,0,0,0.0
